v_primary_V,v_secondary_V,i_load_A,temp_oil_C,temp_winding_C,temp_ambient_C,oil_level_pct,v_ratio_dev_pct,load_pct,delta_temp_C,apparent_power_VA,fault_label,fault_name
230.95,11.78,2.81,51.97,75.12,31.66,41.65,2.218,14.05,23.15,33.11,2,Low_Oil_Level
226.95,11.61,2.952,54.78,67.23,32.6,39.74,1.909,14.76,12.45,34.28,2,Low_Oil_Level
183.13,8.53,2.856,38.83,57.75,34.37,85.7,10.671,14.28,18.92,24.38,4,Voltage_Fault
230.67,12.07,6.898,67.11,90.03,29.9,81.89,0.312,34.49,22.92,83.28,1,Overheating
221.72,9.23,9.291,54.1,71.54,31.03,86.55,20.195,46.45,17.44,85.77,3,Overcurrent_Short_Circuit
210.27,7.78,10.675,52.05,73.01,28.87,82.02,29.065,53.38,20.96,83.08,3,Overcurrent_Short_Circuit
179.52,8.66,2.91,41.71,67.61,28.84,87.98,7.509,14.55,25.9,25.21,4,Voltage_Fault
230.68,12.02,3.178,52.89,66.11,30.07,44.91,0.123,15.89,13.22,38.2,2,Low_Oil_Level
230.96,11.73,5.241,62.21,90.67,33.98,78.08,2.691,26.21,28.46,61.46,1,Overheating
220.53,7.2,8.442,61.92,86.96,29.89,86.09,37.457,42.21,25.03,60.75,3,Overcurrent_Short_Circuit
232.14,11.61,6.25,58.16,85.92,35.4,83.81,4.13,31.25,27.75,72.58,1,Overheating
230.84,11.98,3.182,47.32,65.46,30.49,54.89,0.569,15.91,18.14,38.1,2,Low_Oil_Level
189.13,10.68,2.754,39.89,61.32,34.49,90.24,8.211,13.77,21.43,29.41,4,Voltage_Fault
225.86,12.04,3.001,52.15,61.9,31.18,33.37,2.174,15.0,9.75,36.13,2,Low_Oil_Level
250.0,12.99,3.109,44.16,59.08,33.45,93.8,2.023,15.55,14.92,40.41,4,Voltage_Fault
230.01,11.83,7.0,54.49,97.74,28.41,79.27,1.39,35.0,43.25,82.83,1,Overheating
250.0,12.91,3.032,37.84,58.41,32.3,78.68,3.944,15.16,20.57,39.15,4,Voltage_Fault
227.85,11.89,3.362,48.45,59.09,31.66,56.05,0.009,16.81,10.64,39.97,2,Low_Oil_Level
230.12,11.97,6.413,63.14,91.54,32.2,91.15,0.334,32.07,28.4,76.74,1,Overheating
246.19,14.38,2.945,40.52,66.74,34.82,85.99,11.93,14.73,26.22,42.34,4,Voltage_Fault
230.14,11.97,2.704,38.79,52.56,29.36,84.45,0.28,13.52,13.77,32.38,0,Normal
229.78,11.61,2.634,47.26,55.76,32.08,82.49,3.146,13.17,8.49,30.59,0,Normal
227.45,12.13,5.966,55.02,92.38,31.13,83.42,2.179,29.83,37.35,72.34,1,Overheating
218.15,9.04,9.589,68.11,78.73,34.3,84.18,20.609,47.95,10.62,86.65,3,Overcurrent_Short_Circuit
218.76,8.24,8.851,59.77,83.35,32.32,92.21,27.778,44.25,23.58,72.96,3,Overcurrent_Short_Circuit
236.57,11.66,3.082,44.22,50.62,30.29,82.67,5.564,15.41,6.4,35.92,0,Normal
227.53,12.59,5.202,56.3,89.67,31.14,82.6,6.076,26.01,33.37,65.51,1,Overheating
227.04,12.09,5.769,61.64,84.01,33.97,81.99,2.083,28.84,22.37,69.75,1,Overheating
198.03,8.94,2.878,37.17,64.44,31.71,80.76,13.515,14.39,27.27,25.72,4,Voltage_Fault
185.65,9.61,3.026,40.69,63.8,32.79,86.63,0.784,15.13,23.11,29.08,4,Voltage_Fault
232.45,12.16,3.022,57.57,79.69,28.81,41.5,0.279,15.11,22.12,36.76,2,Low_Oil_Level
216.41,8.04,9.974,51.31,86.29,30.99,81.88,28.772,49.87,34.98,80.22,3,Overcurrent_Short_Circuit
174.01,9.05,3.285,43.73,63.31,32.21,85.53,0.295,16.42,19.58,29.73,4,Voltage_Fault
226.04,8.77,7.963,57.03,86.54,32.99,82.34,25.617,39.82,29.51,69.85,3,Overcurrent_Short_Circuit
250.0,13.27,2.78,39.55,69.97,31.53,83.74,1.001,13.9,30.42,36.88,4,Voltage_Fault
232.02,12.65,2.891,48.24,61.27,31.12,51.9,4.492,14.46,13.03,36.57,2,Low_Oil_Level
228.66,11.95,3.015,44.85,60.4,33.61,90.25,0.163,15.07,15.56,36.02,0,Normal
224.38,11.34,6.55,65.19,95.49,34.99,82.79,3.141,32.75,30.3,74.28,1,Overheating
232.07,12.36,2.906,39.87,52.61,31.52,89.17,2.073,14.53,12.74,35.91,0,Normal
216.06,10.21,9.477,62.5,98.51,32.21,83.42,9.395,47.39,36.01,96.8,3,Overcurrent_Short_Circuit
233.03,12.27,3.026,56.18,71.19,32.44,50.14,0.904,15.13,15.02,37.13,2,Low_Oil_Level
186.53,9.68,3.13,39.6,58.79,33.38,85.22,0.531,15.65,19.18,30.3,4,Voltage_Fault
224.59,12.33,3.072,38.48,59.58,30.47,85.85,5.198,15.36,21.1,37.87,0,Normal
232.79,11.8,2.877,39.43,55.83,29.2,89.5,2.859,14.39,16.4,33.95,0,Normal
226.13,12.62,2.845,41.63,46.93,31.15,83.81,6.956,14.23,5.3,35.9,0,Normal
232.24,11.95,2.942,42.65,51.1,34.14,87.88,1.398,14.71,8.45,35.15,0,Normal
227.76,11.68,3.108,46.54,64.06,34.82,52.73,1.734,15.54,17.52,36.29,2,Low_Oil_Level
226.84,12.74,5.303,55.39,94.35,31.46,78.92,7.63,26.51,38.96,67.55,1,Overheating
235.01,12.15,2.864,44.66,68.47,28.59,40.59,0.873,14.32,23.81,34.81,2,Low_Oil_Level
219.56,9.23,8.095,51.3,85.52,34.84,85.93,19.462,40.48,34.23,74.69,3,Overcurrent_Short_Circuit
250.0,14.2,2.936,42.85,60.77,28.81,88.89,5.977,14.68,17.93,41.7,4,Voltage_Fault
229.55,12.41,2.84,56.16,76.27,35.52,29.25,3.622,14.2,20.11,35.25,2,Low_Oil_Level
250.0,12.99,2.951,41.44,54.08,35.67,85.88,5.67,14.75,12.64,38.33,4,Voltage_Fault
234.11,12.17,2.983,41.39,78.53,36.71,39.41,0.331,14.92,37.15,36.32,2,Low_Oil_Level
227.81,11.74,2.934,54.75,71.71,35.08,37.3,1.247,14.67,16.96,34.44,2,Low_Oil_Level
231.17,11.52,3.165,50.67,63.36,30.01,45.76,4.501,15.83,12.69,36.46,2,Low_Oil_Level
227.83,11.89,5.41,64.49,88.35,32.55,82.18,0.007,27.05,23.86,64.31,1,Overheating
228.79,12.16,6.24,67.33,88.15,32.66,79.25,1.872,31.2,20.82,75.88,1,Overheating
250.0,13.36,3.138,39.9,66.98,32.7,86.37,0.556,15.69,27.08,41.92,4,Voltage_Fault
217.8,7.82,9.19,57.86,89.8,31.83,84.11,31.188,45.95,31.93,71.87,3,Overcurrent_Short_Circuit
230.21,11.87,3.0,50.08,64.57,34.74,37.5,1.198,15.0,14.49,35.6,2,Low_Oil_Level
231.71,11.71,2.953,46.89,63.3,30.46,87.42,3.12,14.76,16.41,34.59,0,Normal
219.14,9.21,7.872,56.07,81.68,32.83,87.95,19.448,39.36,25.61,72.5,3,Overcurrent_Short_Circuit
212.58,9.62,10.009,63.72,87.74,30.27,87.44,13.221,50.04,24.02,96.33,3,Overcurrent_Short_Circuit
250.0,13.75,3.075,44.21,64.67,32.79,83.81,2.847,15.38,20.46,42.27,4,Voltage_Fault
233.4,12.45,5.336,58.68,74.12,32.6,76.08,2.222,26.68,15.43,66.43,1,Overheating
223.78,11.89,3.087,44.62,48.47,32.12,83.0,1.837,15.44,3.86,36.71,0,Normal
202.26,8.29,3.004,45.28,55.6,29.72,87.33,21.408,15.02,10.32,24.92,4,Voltage_Fault
229.24,11.7,3.127,44.19,52.43,33.73,81.24,2.173,15.64,8.24,36.59,0,Normal
250.0,13.38,2.789,41.9,63.64,32.69,88.97,2.19,13.95,21.74,37.32,4,Voltage_Fault
225.03,11.96,6.029,57.4,83.7,32.03,77.56,1.879,30.14,26.3,72.11,1,Overheating
211.09,10.09,11.043,59.33,74.92,35.31,80.55,8.359,55.21,15.59,111.45,3,Overcurrent_Short_Circuit
230.34,12.04,2.741,39.41,63.37,30.4,85.34,0.186,13.71,23.96,33.0,0,Normal
226.29,11.76,6.1,61.5,85.56,29.65,77.22,0.396,30.5,24.06,71.73,1,Overheating
233.88,11.97,2.837,49.43,67.49,29.41,48.24,1.917,14.19,18.06,33.96,2,Low_Oil_Level
227.55,11.91,3.043,43.14,57.42,34.73,80.58,0.33,15.22,14.28,36.25,0,Normal
179.42,8.99,3.078,37.4,55.08,33.47,86.59,3.931,15.39,17.67,27.68,4,Voltage_Fault
228.27,12.49,3.094,42.97,49.92,32.07,87.46,4.887,15.47,6.95,38.66,0,Normal
230.26,12.22,6.707,66.07,95.72,31.84,79.67,1.722,33.53,29.65,81.96,1,Overheating
250.0,13.19,3.046,41.12,58.75,33.64,82.95,5.329,15.23,17.64,40.17,4,Voltage_Fault
223.75,8.68,8.575,54.67,96.58,31.27,90.89,25.687,42.88,41.92,74.39,3,Overcurrent_Short_Circuit
173.64,8.2,2.882,41.47,67.39,30.51,83.37,9.495,14.41,25.93,23.63,4,Voltage_Fault
217.28,8.54,8.365,50.24,96.83,32.71,83.68,24.652,41.83,46.59,71.45,3,Overcurrent_Short_Circuit
187.27,8.03,3.042,41.61,61.54,30.8,84.11,17.774,15.21,19.94,24.44,4,Voltage_Fault
227.61,11.95,3.028,55.35,59.16,33.41,49.49,0.638,15.14,3.81,36.19,2,Low_Oil_Level
194.04,8.66,2.922,42.69,65.68,33.0,86.67,14.439,14.61,22.99,25.31,4,Voltage_Fault
223.34,8.1,8.754,56.1,84.48,33.61,86.37,30.504,43.77,28.38,70.89,3,Overcurrent_Short_Circuit
214.66,9.61,11.21,62.21,85.08,36.71,89.71,14.189,56.05,22.87,107.74,3,Overcurrent_Short_Circuit
236.29,11.85,3.076,55.12,68.04,30.65,49.85,3.85,15.38,12.92,36.47,2,Low_Oil_Level
219.51,10.2,7.887,59.05,95.3,28.84,84.6,10.923,39.44,36.26,80.47,3,Overcurrent_Short_Circuit
229.03,11.63,3.232,38.94,56.35,33.82,83.29,2.66,16.16,17.42,37.6,0,Normal
231.97,11.84,3.23,59.35,69.84,30.18,29.23,2.211,16.15,10.49,38.23,2,Low_Oil_Level
233.72,12.12,2.891,48.94,60.7,34.79,35.17,0.57,14.46,11.76,35.05,2,Low_Oil_Level
221.65,9.69,9.798,53.15,77.58,29.25,87.04,16.216,48.99,24.43,94.93,3,Overcurrent_Short_Circuit
187.8,10.0,2.853,45.1,58.86,36.21,85.74,2.054,14.27,13.76,28.53,4,Voltage_Fault
250.0,13.78,2.936,41.69,56.91,32.64,94.67,2.642,14.68,15.22,40.45,4,Voltage_Fault
250.0,14.14,3.197,43.87,65.72,34.99,86.0,2.368,15.99,21.85,45.22,4,Voltage_Fault
232.17,12.34,4.813,53.5,87.01,32.36,78.53,1.896,24.06,33.5,59.4,1,Overheating
228.58,12.42,3.025,48.55,74.01,30.67,30.38,4.134,15.12,25.46,37.56,2,Low_Oil_Level
226.81,12.41,3.14,56.14,63.37,32.25,52.21,4.849,15.7,7.24,38.96,2,Low_Oil_Level
226.42,11.83,4.651,67.7,92.91,30.61,77.16,0.146,23.26,25.21,55.03,1,Overheating
228.58,11.96,7.006,73.12,89.85,31.82,82.1,0.307,35.03,16.73,83.8,1,Overheating
227.62,11.73,2.867,50.42,62.57,36.44,35.04,1.231,14.34,12.14,33.63,2,Low_Oil_Level
229.39,11.95,3.118,51.59,65.36,31.87,45.78,0.163,15.59,13.77,37.25,2,Low_Oil_Level
223.91,9.29,10.317,58.62,79.01,33.52,85.18,20.503,51.58,20.4,95.81,3,Overcurrent_Short_Circuit
233.17,11.44,4.66,60.02,82.53,37.92,79.13,5.996,23.3,22.51,53.29,1,Overheating
220.77,9.66,9.86,55.19,95.72,32.68,83.79,16.103,49.3,40.53,95.28,3,Overcurrent_Short_Circuit
225.96,8.09,8.422,60.56,79.45,32.36,86.45,31.358,42.11,18.89,68.16,3,Overcurrent_Short_Circuit
224.77,12.26,2.914,50.42,71.94,28.52,46.59,4.553,14.57,21.52,35.73,2,Low_Oil_Level
228.05,11.85,6.732,65.56,69.87,28.07,79.52,0.403,33.66,4.32,79.77,1,Overheating
217.23,7.34,8.743,57.39,84.14,29.12,87.4,35.22,43.72,26.75,64.19,3,Overcurrent_Short_Circuit
232.85,12.01,3.134,44.58,55.58,28.67,87.53,1.145,15.67,11.0,37.63,0,Normal
231.9,12.49,3.11,42.57,50.28,37.17,87.91,3.244,15.55,7.71,38.84,0,Normal
236.18,12.34,5.82,57.52,76.43,33.1,87.44,0.15,29.1,18.9,71.82,1,Overheating
230.71,11.93,5.7,62.09,98.19,34.04,81.17,0.871,28.5,36.1,68.02,1,Overheating
177.88,9.37,3.213,41.4,73.95,35.29,84.95,0.985,16.07,32.55,30.11,4,Voltage_Fault
218.71,8.76,9.014,64.83,79.73,35.4,82.71,23.247,45.07,14.9,78.94,3,Overcurrent_Short_Circuit
232.12,12.01,2.969,45.01,55.06,36.72,84.9,0.807,14.85,10.06,35.67,0,Normal
233.59,11.95,2.971,55.12,66.12,29.1,49.7,1.935,14.85,11.0,35.5,2,Low_Oil_Level
228.89,11.72,2.919,44.46,50.78,39.06,85.37,1.83,14.6,6.32,34.22,0,Normal
231.21,11.53,3.138,36.43,54.77,33.06,88.02,4.395,15.69,18.34,36.19,0,Normal
227.8,11.96,6.67,62.86,88.54,33.9,81.3,0.602,33.35,25.68,79.75,1,Overheating
219.17,8.5,11.077,51.05,82.79,30.51,84.89,25.71,55.38,31.73,94.1,3,Overcurrent_Short_Circuit
222.67,12.16,3.181,53.57,68.61,33.47,46.85,4.64,15.9,15.04,38.67,2,Low_Oil_Level
230.85,11.81,6.727,67.2,81.21,33.61,82.57,1.985,33.64,14.01,79.42,1,Overheating
230.34,12.1,3.094,51.73,64.55,33.13,88.15,0.68,15.47,12.82,37.43,0,Normal
170.12,9.36,2.727,41.45,63.82,34.79,87.66,5.434,13.64,22.37,25.52,4,Voltage_Fault
227.63,12.78,3.159,53.64,72.75,32.28,35.98,7.583,15.8,19.11,40.37,2,Low_Oil_Level
179.01,8.25,2.888,43.22,71.52,31.95,89.36,11.68,14.44,28.3,23.82,4,Voltage_Fault
229.2,11.78,2.861,49.21,65.48,35.5,43.26,1.487,14.31,16.27,33.71,2,Low_Oil_Level
199.22,8.05,3.014,46.02,61.4,31.08,82.25,22.567,15.07,15.38,24.26,4,Voltage_Fault
228.18,11.77,5.042,63.2,79.0,28.16,79.79,1.095,25.21,15.8,59.36,1,Overheating
229.99,12.12,4.453,70.13,77.48,33.26,79.77,0.968,22.26,7.35,53.95,1,Overheating
229.34,11.64,2.5,56.29,62.79,33.28,51.21,2.73,12.5,6.5,29.09,2,Low_Oil_Level
232.12,12.17,3.204,50.5,64.6,33.71,35.81,0.505,16.02,14.09,39.0,2,Low_Oil_Level
228.65,12.3,3.251,43.31,54.5,29.87,86.56,3.095,16.26,11.19,39.98,0,Normal
227.72,12.22,3.005,45.32,52.57,34.11,86.32,2.874,15.02,7.25,36.73,0,Normal
250.0,14.01,3.006,44.04,59.35,27.13,83.24,0.855,15.03,15.31,42.13,4,Voltage_Fault
227.07,11.59,2.854,48.61,66.7,30.76,32.16,2.185,14.27,18.09,33.07,2,Low_Oil_Level
232.11,12.34,5.027,50.82,79.68,29.59,79.43,1.93,25.13,28.85,62.05,1,Overheating
250.0,12.65,3.088,43.95,64.61,33.99,86.95,3.172,15.44,20.66,39.08,4,Voltage_Fault
211.55,9.86,10.738,48.35,98.74,32.03,82.77,10.647,53.69,50.38,105.9,3,Overcurrent_Short_Circuit
250.0,14.13,3.226,41.02,68.15,31.21,86.58,8.174,16.13,27.13,45.58,4,Voltage_Fault
225.16,12.12,2.973,44.09,59.71,29.68,90.64,3.205,14.86,15.63,36.04,0,Normal
226.1,12.52,3.089,50.13,74.14,37.92,38.89,6.163,15.44,24.01,38.68,2,Low_Oil_Level
212.23,10.6,10.853,62.63,95.17,32.37,84.66,4.313,54.26,32.54,114.99,3,Overcurrent_Short_Circuit
232.89,12.27,5.877,60.21,92.58,30.64,86.91,0.942,29.39,32.37,72.08,1,Overheating
250.0,14.27,3.273,42.32,66.97,30.73,86.25,6.091,16.37,24.65,46.71,4,Voltage_Fault
232.04,11.76,2.732,42.64,47.2,31.35,89.72,2.854,13.66,4.57,32.13,0,Normal
229.44,12.01,3.024,50.72,69.99,28.6,56.39,0.317,15.12,19.28,36.31,2,Low_Oil_Level
231.63,11.84,3.141,40.59,57.53,31.65,82.49,2.031,15.7,16.95,37.18,0,Normal
231.23,11.7,4.665,70.64,91.78,29.04,78.49,2.991,23.33,21.14,54.6,1,Overheating
229.17,12.43,5.876,57.6,85.97,32.99,82.0,3.925,29.38,28.37,73.02,1,Overheating
228.55,11.64,3.055,42.44,59.14,29.17,78.38,2.408,15.27,16.7,35.55,0,Normal
250.0,13.76,3.023,46.88,53.11,33.9,85.67,4.168,15.12,6.22,41.6,4,Voltage_Fault
232.0,11.81,4.827,64.97,95.03,31.02,79.71,2.395,24.14,30.06,57.03,1,Overheating
234.08,11.98,2.783,57.21,74.76,33.37,42.01,1.928,13.91,17.55,33.33,2,Low_Oil_Level
233.59,12.62,3.014,41.21,56.79,27.62,78.9,3.571,15.07,15.58,38.04,0,Normal
179.24,8.93,3.21,41.87,60.59,35.55,81.5,4.565,16.05,18.73,28.65,4,Voltage_Fault
222.12,11.45,2.98,49.39,69.43,33.04,40.72,1.165,14.9,20.04,34.14,2,Low_Oil_Level
204.41,10.57,9.987,49.54,78.93,33.1,84.11,0.879,49.94,29.38,105.58,3,Overcurrent_Short_Circuit
250.0,14.14,3.027,41.75,63.75,34.25,86.52,7.131,15.14,22.01,42.82,4,Voltage_Fault
227.5,12.38,3.237,50.16,79.04,35.09,48.71,4.287,16.18,28.88,40.07,2,Low_Oil_Level
228.27,11.14,3.008,41.52,58.06,34.38,81.93,6.477,15.04,16.55,33.51,0,Normal
228.81,11.97,3.137,57.28,55.87,33.4,32.54,0.249,15.68,-1.41,37.54,2,Low_Oil_Level
183.54,9.45,3.135,46.54,61.56,33.08,83.65,1.268,15.67,15.03,29.64,4,Voltage_Fault
240.17,13.79,2.766,37.89,62.03,29.94,87.19,10.068,13.83,24.15,38.15,4,Voltage_Fault
231.43,11.99,4.45,62.9,102.53,33.75,82.04,0.679,22.25,39.63,53.37,1,Overheating
234.51,11.85,2.815,43.77,61.66,33.79,84.36,3.162,14.08,17.89,33.36,0,Normal
217.92,9.52,10.032,57.21,85.27,29.46,86.43,16.249,50.16,28.07,95.53,3,Overcurrent_Short_Circuit
229.13,12.12,3.022,35.61,53.7,29.74,80.37,1.361,15.11,18.09,36.61,0,Normal
227.27,11.87,2.762,53.41,65.13,32.93,38.39,0.073,13.81,11.72,32.77,2,Low_Oil_Level
227.05,11.57,2.85,55.59,71.19,30.64,45.68,2.371,14.25,15.6,32.96,2,Low_Oil_Level
233.54,12.23,5.557,65.06,97.42,31.51,84.07,0.383,27.79,32.36,67.97,1,Overheating
229.17,12.36,3.161,41.73,56.29,35.79,85.11,3.362,15.8,14.57,39.07,0,Normal
227.88,12.4,2.995,53.46,64.15,29.54,31.49,4.318,14.98,10.69,37.15,2,Low_Oil_Level
213.39,8.3,8.765,49.44,94.27,31.95,81.12,25.476,43.83,44.83,72.73,3,Overcurrent_Short_Circuit
219.2,8.19,9.531,50.35,87.97,34.48,88.4,28.391,47.65,37.62,78.05,3,Overcurrent_Short_Circuit
234.17,12.28,7.003,56.54,94.55,36.46,81.79,0.493,35.02,38.02,85.98,1,Overheating
229.52,9.24,8.027,55.65,74.71,30.0,85.4,22.807,40.13,19.06,74.2,3,Overcurrent_Short_Circuit
249.49,13.01,2.822,43.05,54.47,30.62,86.26,0.063,14.11,11.41,36.71,4,Voltage_Fault
216.41,9.87,7.401,53.98,99.47,34.18,83.44,12.551,37.01,45.48,73.08,3,Overcurrent_Short_Circuit
229.75,12.34,6.499,58.03,82.18,34.04,88.0,2.916,32.49,24.15,80.17,1,Overheating
208.39,8.69,9.725,53.33,70.66,28.62,79.87,20.045,48.63,17.33,84.54,3,Overcurrent_Short_Circuit
231.01,11.88,4.429,62.63,93.62,34.31,81.0,1.456,22.15,30.99,52.61,1,Overheating
250.0,14.22,3.095,40.38,58.49,33.82,82.34,4.742,15.47,18.11,44.0,4,Voltage_Fault
206.01,10.29,3.161,41.31,66.7,29.8,83.43,4.249,15.81,25.38,32.54,4,Voltage_Fault
216.33,8.88,9.548,54.36,78.14,31.47,81.91,21.35,47.74,23.78,84.76,3,Overcurrent_Short_Circuit
227.12,12.1,2.933,55.05,67.8,32.26,43.41,2.141,14.66,12.74,35.49,2,Low_Oil_Level
250.0,13.7,3.046,46.32,67.26,30.84,87.71,2.852,15.23,20.94,41.74,4,Voltage_Fault
231.08,11.5,5.847,58.96,83.31,30.04,85.16,4.611,29.23,24.35,67.24,1,Overheating
250.0,13.2,3.018,40.62,62.59,36.9,87.36,1.016,15.09,21.96,39.85,4,Voltage_Fault
230.03,12.0,3.081,51.7,70.55,32.59,32.15,0.016,15.41,18.85,36.99,2,Low_Oil_Level
231.42,12.14,3.089,46.48,60.09,33.13,85.1,0.513,15.44,13.6,37.49,0,Normal
234.7,12.33,3.237,38.46,49.84,34.95,84.8,0.696,16.18,11.38,39.91,0,Normal
228.91,11.8,2.789,42.55,54.94,34.99,86.67,1.157,13.95,12.4,32.93,0,Normal
206.07,8.33,2.85,41.44,62.72,29.31,83.71,22.548,14.25,21.28,23.73,4,Voltage_Fault
231.85,11.57,7.055,53.03,84.25,30.61,84.51,4.376,35.28,31.22,81.61,1,Overheating
230.04,11.85,4.637,59.13,93.14,35.05,78.07,1.285,23.19,34.01,54.94,1,Overheating
228.05,11.95,2.837,40.49,54.14,30.79,88.2,0.427,14.19,13.65,33.9,0,Normal
190.66,9.4,2.862,43.4,68.03,34.04,92.2,5.52,14.31,24.63,26.9,4,Voltage_Fault
230.98,12.35,6.594,62.87,99.25,31.8,83.55,2.481,32.97,36.38,81.44,1,Overheating
206.78,9.9,9.832,54.63,86.2,27.11,80.35,8.215,49.16,31.58,97.36,3,Overcurrent_Short_Circuit
230.27,12.29,5.285,56.59,74.5,34.57,86.94,2.261,26.43,17.91,64.93,1,Overheating
229.25,12.04,6.724,61.01,86.84,31.01,74.61,0.635,33.62,25.83,80.94,1,Overheating
234.15,11.97,3.076,40.82,50.74,33.13,82.88,1.988,15.38,9.92,36.83,0,Normal
227.62,11.47,3.223,48.16,56.15,35.5,81.99,3.403,16.12,8.0,36.97,0,Normal
250.0,13.72,2.981,42.25,60.7,29.53,89.23,2.681,14.91,18.45,40.89,4,Voltage_Fault
213.94,8.65,9.669,56.89,74.79,33.28,86.53,22.47,48.34,17.9,83.67,3,Overcurrent_Short_Circuit
176.1,10.58,3.247,41.75,65.53,33.93,82.55,15.191,16.23,23.79,34.36,4,Voltage_Fault
250.0,12.99,3.129,45.89,67.46,28.11,80.68,6.472,15.65,21.58,40.66,4,Voltage_Fault
225.31,9.49,8.045,58.71,73.09,32.47,83.07,19.305,40.22,14.38,76.31,3,Overcurrent_Short_Circuit
166.43,9.84,2.935,47.21,61.14,32.57,85.34,13.291,14.68,13.93,28.88,4,Voltage_Fault
220.8,9.09,8.244,52.06,74.23,29.18,83.55,21.109,41.22,22.17,74.92,3,Overcurrent_Short_Circuit
231.2,12.25,2.79,35.6,56.43,33.0,85.85,1.59,13.95,20.83,34.19,0,Normal
250.0,13.2,3.115,43.18,71.35,34.47,84.59,3.278,15.57,28.16,41.1,4,Voltage_Fault
228.65,11.79,2.842,44.37,59.26,34.3,38.53,1.176,14.21,14.89,33.51,2,Low_Oil_Level
226.14,12.35,3.273,58.59,66.44,28.93,46.32,4.658,16.37,7.85,40.42,2,Low_Oil_Level
231.73,12.04,4.593,59.57,75.77,35.57,86.65,0.389,22.96,16.2,55.31,1,Overheating
215.25,9.24,8.674,55.32,89.85,31.96,85.33,17.691,43.37,34.53,80.18,3,Overcurrent_Short_Circuit
208.89,8.08,11.474,51.61,78.1,34.94,83.87,25.86,57.37,26.49,92.71,3,Overcurrent_Short_Circuit
229.34,12.1,5.815,61.96,87.25,28.33,81.05,1.131,29.07,25.29,70.36,1,Overheating
223.79,11.88,6.344,63.7,99.64,29.62,82.84,1.785,31.72,35.94,75.39,1,Overheating
231.42,12.02,4.392,56.92,80.53,34.37,82.54,0.452,21.96,23.61,52.79,1,Overheating
169.31,8.68,3.212,39.75,64.93,30.75,72.11,1.797,16.06,25.18,27.86,4,Voltage_Fault
230.81,11.66,3.072,45.66,50.25,32.34,89.65,3.196,15.36,4.59,35.82,0,Normal
231.6,11.66,6.737,53.85,93.12,33.2,74.49,3.481,33.69,39.26,78.57,1,Overheating
225.85,12.18,3.051,40.93,50.22,36.0,83.93,3.345,15.26,9.29,37.15,0,Normal
181.53,9.94,2.996,46.83,55.53,30.66,83.31,4.982,14.98,8.69,29.79,4,Voltage_Fault
226.38,12.06,5.212,66.98,76.89,33.8,79.3,2.126,26.06,9.92,62.86,1,Overheating
231.32,11.82,6.071,65.19,83.62,30.63,85.76,2.034,30.36,18.42,71.78,1,Overheating
211.18,8.77,8.961,62.83,87.04,32.18,84.55,20.401,44.8,24.21,78.59,3,Overcurrent_Short_Circuit
230.46,11.97,2.627,46.37,70.24,29.68,40.94,0.446,13.14,23.87,31.45,2,Low_Oil_Level
224.89,10.51,11.678,62.25,91.52,30.31,81.32,10.458,58.39,29.27,122.7,3,Overcurrent_Short_Circuit
231.83,11.9,6.041,50.33,88.89,29.85,73.4,1.585,30.21,38.56,71.91,1,Overheating
234.67,11.39,6.598,60.85,88.88,31.82,84.0,7.005,32.99,28.02,75.12,1,Overheating
229.49,12.29,3.051,44.03,70.13,32.66,51.03,2.651,15.25,26.1,37.49,2,Low_Oil_Level
230.75,11.27,3.149,46.8,71.16,29.52,56.75,6.368,15.75,24.36,35.5,2,Low_Oil_Level
230.1,11.88,4.774,66.21,94.1,34.68,77.82,1.068,23.87,27.89,56.71,1,Overheating
232.38,11.79,5.778,64.69,78.34,31.19,77.18,2.718,28.89,13.65,68.15,1,Overheating
211.95,9.48,9.453,52.66,79.43,31.03,91.73,14.315,47.27,26.77,89.57,3,Overcurrent_Short_Circuit
221.77,9.95,8.388,58.32,71.57,31.42,85.92,14.004,41.94,13.26,83.46,3,Overcurrent_Short_Circuit
230.93,11.85,3.251,52.37,65.51,33.95,39.75,1.676,16.26,13.14,38.52,2,Low_Oil_Level
234.33,11.8,3.228,43.71,58.88,34.02,82.99,3.453,16.14,15.17,38.1,0,Normal
184.19,7.38,3.051,39.55,70.08,29.77,86.09,23.254,15.26,30.53,22.5,4,Voltage_Fault
231.22,11.99,3.084,35.94,50.82,34.56,85.44,0.578,15.42,14.87,37.0,0,Normal
233.5,12.05,6.374,60.79,85.43,32.27,76.16,1.052,31.87,24.64,76.84,1,Overheating
221.98,9.26,8.219,51.73,95.86,31.11,81.28,20.074,41.1,44.14,76.08,3,Overcurrent_Short_Circuit
225.96,11.87,2.963,55.86,77.48,29.01,49.23,0.7,14.81,21.62,35.17,2,Low_Oil_Level
231.83,11.78,2.923,47.61,73.42,26.99,35.63,2.604,14.61,25.81,34.43,2,Low_Oil_Level
227.87,11.55,6.793,72.48,73.9,30.49,83.52,2.856,33.97,1.42,78.46,1,Overheating
233.72,11.83,2.903,47.47,78.91,33.77,29.32,3.004,14.51,31.44,34.33,2,Low_Oil_Level
229.66,12.22,4.596,63.03,94.49,31.79,74.21,1.958,22.98,31.47,56.15,1,Overheating
224.06,7.82,9.517,54.79,84.84,31.95,84.98,33.118,47.58,30.05,74.41,3,Overcurrent_Short_Circuit
